Origin,Origin Code,Destination,Destination Code,Requirement
Samoa,WSM,Sao Tome and Principe,STP,eVisa
Samoa,WSM,Saudi Arabia,SAU,Visa Required
Samoa,WSM,Senegal,SEN,Visa Free
Samoa,WSM,Serbia,SRB,Visa Required
Samoa,WSM,Seychelles,SYC,Visa Free
Samoa,WSM,Sierra Leone,SLE,Visa Free
Samoa,WSM,Singapore,SGP,Visa Free
Samoa,WSM,Slovakia,SVK,Visa Free
Samoa,WSM,Slovenia,SVN,Visa Free
Samoa,WSM,Solomon Islands,SLB,Visa Free
Samoa,WSM,Somalia,SOM,Visa Free
Samoa,WSM,South Africa,ZAF,Visa Required
Samoa,WSM,South Korea,KOR,Visa Free
Samoa,WSM,South Sudan,SSD,Visa Required
Samoa,WSM,Spain,ESP,Visa Free
Samoa,WSM,Sri Lanka,LKA,Visa Free
Samoa,WSM,St. Helena,SHN,Visa Free
Samoa,WSM,St. Kitts and Nevis,KNA,eVisa
Samoa,WSM,St. Lucia,LCA,Visa Free
Samoa,WSM,St. Maarten,MAF,Visa Required
Samoa,WSM,St. Vincent and the Grenadines,VCT,Visa Free
Samoa,WSM,Sudan,SDN,Visa Required
Samoa,WSM,Suriname,SUR,Visa Free
Samoa,WSM,Sweden,SWE,Visa Free
Samoa,WSM,Switzerland,CHE,Visa Free
Samoa,WSM,Syria,SYR,Visa Required
Samoa,WSM,Taiwan (Chinese Taipei),TWN,Visa Required
Samoa,WSM,Tajikistan,TJK,eVisa
Samoa,WSM,Tanzania,TZA,Visa Free
Samoa,WSM,Thailand,THA,Visa Required
Samoa,WSM,The Gambia,GMB,Visa Free
Samoa,WSM,Timor-Leste,TLS,Visa Free
Samoa,WSM,Togo,TGO,Visa Free
Samoa,WSM,Tonga,TON,Visa Free
Samoa,WSM,Trinidad and Tobago,TTO,Visa Free
Samoa,WSM,Tunisia,TUN,Visa Required
Samoa,WSM,Turkmenistan,TKM,Visa Required
Samoa,WSM,Turks and Caicos Islands,TCA,Visa Required
Samoa,WSM,Tuvalu,TUV,Visa Free
Samoa,WSM,Türkiye,TUR,eVisa
Samoa,WSM,US Virgin Islands,VIR,Visa Required
Samoa,WSM,Uganda,UGA,eVisa
Samoa,WSM,Ukraine,UKR,eVisa
Samoa,WSM,United Arab Emirates,ARE,eVisa
Samoa,WSM,United Kingdom,GBR,Visa Free
Samoa,WSM,United States,USA,Visa Required
Samoa,WSM,Uruguay,URY,Visa Required
Samoa,WSM,Uzbekistan,UZB,eVisa
Samoa,WSM,Vanuatu,VUT,Visa Free
Samoa,WSM,Vatican City,VAT,Visa Free
Samoa,WSM,Venezuela,VEN,Visa Required
Samoa,WSM,Vietnam,VNM,eVisa
Samoa,WSM,Yemen,YEM,Visa Required
Samoa,WSM,Zambia,ZMB,Visa Free
Samoa,WSM,Zimbabwe,ZWE,Visa Free
Samoa,WSM,eSwatini,SWZ,Visa Free
San Marino,SMR,Afghanistan,AFG,Visa Required
San Marino,SMR,Albania,ALB,Visa Free
San Marino,SMR,Algeria,DZA,Visa Required
San Marino,SMR,American Samoa,ASM,Visa Free
San Marino,SMR,Andorra,AND,Visa Free
San Marino,SMR,Angola,AGO,Visa Required
San Marino,SMR,Anguilla,AIA,Visa Free
San Marino,SMR,Antigua and Barbuda,ATG,Visa Free
San Marino,SMR,Argentina,ARG,Visa Free
San Marino,SMR,Armenia,ARM,Visa Free
San Marino,SMR,Aruba,ABW,Visa Free
San Marino,SMR,Australia,AUS,Visa Free
San Marino,SMR,Austria,AUT,Visa Free
San Marino,SMR,Azerbaijan,AZE,eVisa
San Marino,SMR,Bahamas,BHS,Visa Free
San Marino,SMR,Bahrain,BHR,Visa Free
San Marino,SMR,Bangladesh,BGD,Visa Free
San Marino,SMR,Barbados,BRB,Visa Free
San Marino,SMR,Belarus,BLR,Visa Free
San Marino,SMR,Belgium,BEL,Visa Free
San Marino,SMR,Belize,BLZ,Visa Free
San Marino,SMR,Benin,BEN,eVisa
San Marino,SMR,Bermuda,BMU,Visa Free
San Marino,SMR,Bhutan,BTN,Visa Required
San Marino,SMR,Bolivia,BOL,Visa Free
San Marino,SMR,Bonaire; St. Eustatius and Saba,BES,Visa Free
San Marino,SMR,Bosnia and Herzegovina,BIH,Visa Free
San Marino,SMR,Botswana,BWA,Visa Free
San Marino,SMR,Brazil,BRA,Visa Free
San Marino,SMR,British Virgin Islands,VGB,Visa Free
San Marino,SMR,Brunei,BRN,Visa Required
San Marino,SMR,Bulgaria,BGR,Visa Free
San Marino,SMR,Burkina Faso,BFA,Visa Required
San Marino,SMR,Burundi,BDI,Visa Free
San Marino,SMR,Cambodia,KHM,Visa Free
San Marino,SMR,Cameroon,CMR,Visa Required
San Marino,SMR,Canada,CAN,Visa Free
San Marino,SMR,Cape Verde Islands,CPV,Visa Free
San Marino,SMR,Cayman Islands,CYM,Visa Free
San Marino,SMR,Central African Republic,CAF,Visa Required
San Marino,SMR,Chad,TCD,Visa Required
San Marino,SMR,Chile,CHL,Visa Free
San Marino,SMR,China,CHN,Visa Free
San Marino,SMR,Colombia,COL,Visa Free
San Marino,SMR,Comoro Islands,COM,Visa Free
San Marino,SMR,Congo (Dem. Rep.),COD,Visa Required
San Marino,SMR,Congo (Rep.),COG,Visa Required
San Marino,SMR,Cook Islands,COK,Visa Free
San Marino,SMR,Costa Rica,CRI,Visa Free
San Marino,SMR,Cote d'Ivoire,CIV,Visa Required
San Marino,SMR,Croatia,HRV,Visa Free
San Marino,SMR,Cuba,CUB,Visa Required
San Marino,SMR,Curacao,CUW,Visa Free
San Marino,SMR,Cyprus,CYP,Visa Free
San Marino,SMR,Czechia,CZE,Visa Free
San Marino,SMR,Denmark,DNK,Visa Free
San Marino,SMR,Djibouti,DJI,Visa Free
San Marino,SMR,Dominica,DMA,Visa Free
San Marino,SMR,Dominican Republic,DOM,Visa Free
San Marino,SMR,Ecuador,ECU,Visa Free
San Marino,SMR,Egypt,EGY,Visa Free
San Marino,SMR,El Salvador,SLV,Visa Free
San Marino,SMR,Equatorial Guinea,GNQ,Visa Required
San Marino,SMR,Eritrea,ERI,Visa Required
San Marino,SMR,Estonia,EST,Visa Free
San Marino,SMR,Ethiopia,ETH,eVisa
San Marino,SMR,Falkland Islands,FLK,Visa Free
San Marino,SMR,Faroe Islands,FRO,Visa Free
San Marino,SMR,Fiji,FJI,Visa Required
San Marino,SMR,Finland,FIN,Visa Free
San Marino,SMR,France,FRA,Visa Free
San Marino,SMR,French Guiana,GUF,Visa Free
San Marino,SMR,French Polynesia,PYF,Visa Free
San Marino,SMR,French West Indies,GLP,Visa Free
San Marino,SMR,Gabon,GAB,eVisa
San Marino,SMR,Georgia,GEO,Visa Free
San Marino,SMR,Germany,DEU,Visa Free
San Marino,SMR,Ghana,GHA,Visa Required
San Marino,SMR,Gibraltar,GIB,Visa Free
San Marino,SMR,Greece,GRC,Visa Free
San Marino,SMR,Greenland,GRL,Visa Free
San Marino,SMR,Grenada,GRD,Visa Free
San Marino,SMR,Guam,GUM,Visa Free
San Marino,SMR,Guatemala,GTM,Visa Free
San Marino,SMR,Guinea,GIN,eVisa
San Marino,SMR,Guinea-Bissau,GNB,Visa Free
San Marino,SMR,Guyana,GUY,Visa Required
San Marino,SMR,Haiti,HTI,Visa Free
San Marino,SMR,Honduras,HND,Visa Free
San Marino,SMR,Hong Kong (SAR China),HKG,Visa Free
San Marino,SMR,Hungary,HUN,Visa Free
San Marino,SMR,Iceland,ISL,Visa Free
San Marino,SMR,India,IND,eVisa
San Marino,SMR,Indonesia,IDN,Visa Free
San Marino,SMR,Iran,IRN,Visa Free
San Marino,SMR,Iraq,IRQ,Visa Required
San Marino,SMR,Ireland,IRL,Visa Free
San Marino,SMR,Israel,ISR,Visa Free
San Marino,SMR,Italy,ITA,Visa Free
San Marino,SMR,Jamaica,JAM,Visa Free
San Marino,SMR,Japan,JPN,Visa Free
San Marino,SMR,Jordan,JOR,Visa Free
San Marino,SMR,Kazakhstan,KAZ,eVisa
San Marino,SMR,Kenya,KEN,Visa Free
San Marino,SMR,Kiribati,KIR,Visa Required
San Marino,SMR,Kosovo,XKX,Visa Free
San Marino,SMR,Kuwait,KWT,Visa Free
San Marino,SMR,Kyrgyzstan,KGZ,Visa Free
San Marino,SMR,Laos,LAO,Visa Free
San Marino,SMR,Latvia,LVA,Visa Free
San Marino,SMR,Lebanon,LBN,Visa Free
San Marino,SMR,Lesotho,LSO,Visa Free
San Marino,SMR,Liberia,LBR,Visa Required
San Marino,SMR,Libya,LBY,Visa Required
San Marino,SMR,Liechtenstein,LIE,Visa Free
San Marino,SMR,Lithuania,LTU,Visa Free
San Marino,SMR,Luxembourg,LUX,Visa Free
San Marino,SMR,Macao (SAR China),MAC,Visa Free
San Marino,SMR,Madagascar,MDG,Visa Free
San Marino,SMR,Malawi,MWI,Visa Free
San Marino,SMR,Malaysia,MYS,Visa Free
San Marino,SMR,Maldives,MDV,Visa Free
San Marino,SMR,Mali,MLI,Visa Required
San Marino,SMR,Malta,MLT,Visa Free
San Marino,SMR,Marshall Islands,MHL,Visa Required
San Marino,SMR,Mauritania,MRT,Visa Free
San Marino,SMR,Mauritius,MUS,Visa Free
San Marino,SMR,Mayotte,MYT,Visa Free
San Marino,SMR,Mexico,MEX,Visa Free
San Marino,SMR,Micronesia,FSM,Visa Free
San Marino,SMR,Moldova,MDA,Visa Free
San Marino,SMR,Monaco,MCO,Visa Free
San Marino,SMR,Mongolia,MNG,Visa Required
San Marino,SMR,Montenegro,MNE,Visa Free
San Marino,SMR,Montserrat,MSR,Visa Free
San Marino,SMR,Morocco,MAR,Visa Free
San Marino,SMR,Mozambique,MOZ,Visa Free
San Marino,SMR,Myanmar,MMR,Visa Required
San Marino,SMR,Namibia,NAM,Visa Required
San Marino,SMR,Nauru,NRU,Visa Required
San Marino,SMR,Nepal,NPL,Visa Free
San Marino,SMR,Netherlands,NLD,Visa Free
San Marino,SMR,New Caledonia,NCL,Visa Free
San Marino,SMR,New Zealand,NZL,Visa Free
San Marino,SMR,Nicaragua,NIC,Visa Free
San Marino,SMR,Niger,NER,Visa Required
San Marino,SMR,Nigeria,NGA,Visa Required
San Marino,SMR,Niue,NIU,Visa Free
San Marino,SMR,North Korea,PRK,Visa Required
San Marino,SMR,North Macedonia,MKD,Visa Free
San Marino,SMR,Northern Mariana Islands,MNP,Visa Free
San Marino,SMR,Norway,NOR,Visa Free
San Marino,SMR,Oman,OMN,Visa Free
San Marino,SMR,Pakistan,PAK,eVisa
San Marino,SMR,Palau Islands,PLW,Visa Free
San Marino,SMR,Palestinian Territory,PSE,Visa Free
San Marino,SMR,Panama,PAN,Visa Free
San Marino,SMR,Papua New Guinea,PNG,eVisa
San Marino,SMR,Paraguay,PRY,Visa Required
San Marino,SMR,Peru,PER,Visa Free
San Marino,SMR,Philippines,PHL,Visa Free
San Marino,SMR,Poland,POL,Visa Free
San Marino,SMR,Portugal,PRT,Visa Free
San Marino,SMR,Puerto Rico,PRI,Visa Free
San Marino,SMR,Qatar,QAT,Visa Free
San Marino,SMR,Reunion,REU,Visa Free
San Marino,SMR,Romania,ROU,Visa Free
San Marino,SMR,Russian Federation,RUS,eVisa
San Marino,SMR,Rwanda,RWA,Visa Free
San Marino,SMR,Samoa,WSM,Visa Free
San Marino,SMR,San Marino,SMR,N/A
San Marino,SMR,Sao Tome and Principe,STP,Visa Free
San Marino,SMR,Saudi Arabia,SAU,Visa Free
San Marino,SMR,Senegal,SEN,Visa Free
San Marino,SMR,Serbia,SRB,Visa Free
San Marino,SMR,Seychelles,SYC,Visa Free
San Marino,SMR,Sierra Leone,SLE,Visa Required
San Marino,SMR,Singapore,SGP,Visa Free
San Marino,SMR,Slovakia,SVK,Visa Free
San Marino,SMR,Slovenia,SVN,Visa Free
San Marino,SMR,Solomon Islands,SLB,Visa Free
San Marino,SMR,Somalia,SOM,Visa Free
San Marino,SMR,South Africa,ZAF,Visa Free
San Marino,SMR,South Korea,KOR,Visa Free
San Marino,SMR,South Sudan,SSD,Visa Required
San Marino,SMR,Spain,ESP,Visa Free
San Marino,SMR,Sri Lanka,LKA,Visa Free
San Marino,SMR,St. Helena,SHN,Visa Free
San Marino,SMR,St. Kitts and Nevis,KNA,Visa Free
San Marino,SMR,St. Lucia,LCA,Visa Free
San Marino,SMR,St. Maarten,MAF,Visa Free
San Marino,SMR,St. Vincent and the Grenadines,VCT,Visa Free
San Marino,SMR,Sudan,SDN,Visa Required
San Marino,SMR,Suriname,SUR,Visa Free
San Marino,SMR,Sweden,SWE,Visa Free
San Marino,SMR,Switzerland,CHE,Visa Free
San Marino,SMR,Syria,SYR,Visa Required
San Marino,SMR,Taiwan (Chinese Taipei),TWN,Visa Free
San Marino,SMR,Tajikistan,TJK,eVisa
San Marino,SMR,Tanzania,TZA,Visa Free
San Marino,SMR,Thailand,THA,Visa Free
San Marino,SMR,The Gambia,GMB,Visa Free
San Marino,SMR,Timor-Leste,TLS,Visa Free
San Marino,SMR,Togo,TGO,Visa Free
San Marino,SMR,Tonga,TON,Visa Required
San Marino,SMR,Trinidad and Tobago,TTO,Visa Required
San Marino,SMR,Tunisia,TUN,Visa Free
San Marino,SMR,Turkmenistan,TKM,Visa Required
San Marino,SMR,Turks and Caicos Islands,TCA,Visa Required
San Marino,SMR,Tuvalu,TUV,Visa Free
San Marino,SMR,Türkiye,TUR,Visa Free
San Marino,SMR,US Virgin Islands,VIR,Visa Free
San Marino,SMR,Uganda,UGA,eVisa
San Marino,SMR,Ukraine,UKR,Visa Free
San Marino,SMR,United Arab Emirates,ARE,Visa Free
San Marino,SMR,United Kingdom,GBR,Visa Free
San Marino,SMR,United States,USA,Visa Free
San Marino,SMR,Uruguay,URY,Visa Free
San Marino,SMR,Uzbekistan,UZB,Visa Free
San Marino,SMR,Vanuatu,VUT,Visa Free
San Marino,SMR,Vatican City,VAT,Visa Free
San Marino,SMR,Venezuela,VEN,Visa Free
San Marino,SMR,Vietnam,VNM,eVisa
San Marino,SMR,Yemen,YEM,Visa Required
San Marino,SMR,Zambia,ZMB,Visa Free
San Marino,SMR,Zimbabwe,ZWE,Visa Free
San Marino,SMR,eSwatini,SWZ,Visa Free
Sao Tome and Principe,STP,Afghanistan,AFG,Visa Required
Sao Tome and Principe,STP,Albania,ALB,eVisa
Sao Tome and Principe,STP,Algeria,DZA,Visa Required
Sao Tome and Principe,STP,American Samoa,ASM,Visa Required
Sao Tome and Principe,STP,Andorra,AND,Visa Required
Sao Tome and Principe,STP,Angola,AGO,eVisa
Sao Tome and Principe,STP,Anguilla,AIA,Visa Required
Sao Tome and Principe,STP,Antigua and Barbuda,ATG,eVisa
Sao Tome and Principe,STP,Argentina,ARG,Visa Required
Sao Tome and Principe,STP,Armenia,ARM,Visa Required
Sao Tome and Principe,STP,Aruba,ABW,Visa Required
Sao Tome and Principe,STP,Australia,AUS,Visa Required
Sao Tome and Principe,STP,Austria,AUT,Visa Required
Sao Tome and Principe,STP,Azerbaijan,AZE,eVisa
Sao Tome and Principe,STP,Bahamas,BHS,Visa Free
Sao Tome and Principe,STP,Bahrain,BHR,Visa Required
Sao Tome and Principe,STP,Bangladesh,BGD,Visa Free
Sao Tome and Principe,STP,Barbados,BRB,Visa Free
Sao Tome and Principe,STP,Belarus,BLR,Visa Required
Sao Tome and Principe,STP,Belgium,BEL,Visa Required
Sao Tome and Principe,STP,Belize,BLZ,Visa Required
Sao Tome and Principe,STP,Benin,BEN,Visa Free
Sao Tome and Principe,STP,Bermuda,BMU,Visa Required
Sao Tome and Principe,STP,Bhutan,BTN,Visa Required
Sao Tome and Principe,STP,Bolivia,BOL,Visa Free
Sao Tome and Principe,STP,Bonaire; St. Eustatius and Saba,BES,Visa Required
Sao Tome and Principe,STP,Bosnia and Herzegovina,BIH,Visa Required
Sao Tome and Principe,STP,Botswana,BWA,Visa Required
Sao Tome and Principe,STP,Brazil,BRA,Visa Required
Sao Tome and Principe,STP,British Virgin Islands,VGB,Visa Required
Sao Tome and Principe,STP,Brunei,BRN,Visa Required
Sao Tome and Principe,STP,Bulgaria,BGR,Visa Required
Sao Tome and Principe,STP,Burkina Faso,BFA,Visa Free
Sao Tome and Principe,STP,Burundi,BDI,Visa Free
Sao Tome and Principe,STP,Cambodia,KHM,Visa Free
Sao Tome and Principe,STP,Cameroon,CMR,Visa Required
Sao Tome and Principe,STP,Canada,CAN,Visa Required
Sao Tome and Principe,STP,Cape Verde Islands,CPV,Visa Free
Sao Tome and Principe,STP,Cayman Islands,CYM,Visa Required
Sao Tome and Principe,STP,Central African Republic,CAF,Visa Required
Sao Tome and Principe,STP,Chad,TCD,Visa Required
Sao Tome and Principe,STP,Chile,CHL,Visa Required
Sao Tome and Principe,STP,China,CHN,Visa Required
Sao Tome and Principe,STP,Colombia,COL,eVisa
Sao Tome and Principe,STP,Comoro Islands,COM,Visa Free
Sao Tome and Principe,STP,Congo (Dem. Rep.),COD,Visa Required
Sao Tome and Principe,STP,Congo (Rep.),COG,Visa Required
Sao Tome and Principe,STP,Cook Islands,COK,Visa Free
Sao Tome and Principe,STP,Costa Rica,CRI,Visa Free
Sao Tome and Principe,STP,Cote d'Ivoire,CIV,Visa Required
Sao Tome and Principe,STP,Croatia,HRV,Visa Required
Sao Tome and Principe,STP,Cuba,CUB,Visa Required
Sao Tome and Principe,STP,Curacao,CUW,Visa Required
Sao Tome and Principe,STP,Cyprus,CYP,Visa Required
Sao Tome and Principe,STP,Czechia,CZE,Visa Required
Sao Tome and Principe,STP,Denmark,DNK,Visa Required
Sao Tome and Principe,STP,Djibouti,DJI,Visa Free
Sao Tome and Principe,STP,Dominica,DMA,Visa Free
Sao Tome and Principe,STP,Dominican Republic,DOM,Visa Required
Sao Tome and Principe,STP,Ecuador,ECU,Visa Free
Sao Tome and Principe,STP,Egypt,EGY,Visa Free
Sao Tome and Principe,STP,El Salvador,SLV,Visa Free
Sao Tome and Principe,STP,Equatorial Guinea,GNQ,Visa Required
Sao Tome and Principe,STP,Eritrea,ERI,Visa Required
Sao Tome and Principe,STP,Estonia,EST,Visa Required
Sao Tome and Principe,STP,Ethiopia,ETH,Visa Free
Sao Tome and Principe,STP,Falkland Islands,FLK,Visa Required
Sao Tome and Principe,STP,Faroe Islands,FRO,Visa Required
Sao Tome and Principe,STP,Fiji,FJI,Visa Required
Sao Tome and Principe,STP,Finland,FIN,Visa Required
Sao Tome and Principe,STP,France,FRA,Visa Required
Sao Tome and Principe,STP,French Guiana,GUF,Visa Required
Sao Tome and Principe,STP,French Polynesia,PYF,Visa Required
Sao Tome and Principe,STP,French West Indies,GLP,Visa Required
Sao Tome and Principe,STP,Gabon,GAB,eVisa
Sao Tome and Principe,STP,Georgia,GEO,eVisa
Sao Tome and Principe,STP,Germany,DEU,Visa Required
Sao Tome and Principe,STP,Ghana,GHA,Visa Free
Sao Tome and Principe,STP,Gibraltar,GIB,Visa Required
Sao Tome and Principe,STP,Greece,GRC,Visa Required
Sao Tome and Principe,STP,Greenland,GRL,Visa Required
Sao Tome and Principe,STP,Grenada,GRD,Visa Required
Sao Tome and Principe,STP,Guam,GUM,Visa Required
Sao Tome and Principe,STP,Guatemala,GTM,Visa Free
Sao Tome and Principe,STP,Guinea,GIN,eVisa
Sao Tome and Principe,STP,Guinea-Bissau,GNB,Visa Free
Sao Tome and Principe,STP,Guyana,GUY,Visa Required
Sao Tome and Principe,STP,Haiti,HTI,Visa Free
Sao Tome and Principe,STP,Honduras,HND,Visa Free
Sao Tome and Principe,STP,Hong Kong (SAR China),HKG,Visa Free
Sao Tome and Principe,STP,Hungary,HUN,Visa Required
Sao Tome and Principe,STP,Iceland,ISL,Visa Required
Sao Tome and Principe,STP,India,IND,Visa Required
Sao Tome and Principe,STP,Indonesia,IDN,Visa Required
Sao Tome and Principe,STP,Iran,IRN,Visa Free
Sao Tome and Principe,STP,Iraq,IRQ,Visa Required
Sao Tome and Principe,STP,Ireland,IRL,Visa Required
Sao Tome and Principe,STP,Israel,ISR,Visa Required
Sao Tome and Principe,STP,Italy,ITA,Visa Required
Sao Tome and Principe,STP,Jamaica,JAM,Visa Required
Sao Tome and Principe,STP,Japan,JPN,Visa Required
Sao Tome and Principe,STP,Jordan,JOR,Visa Free
Sao Tome and Principe,STP,Kazakhstan,KAZ,eVisa
Sao Tome and Principe,STP,Kenya,KEN,Visa Free
Sao Tome and Principe,STP,Kiribati,KIR,Visa Required
Sao Tome and Principe,STP,Kosovo,XKX,Visa Free
Sao Tome and Principe,STP,Kuwait,KWT,eVisa
Sao Tome and Principe,STP,Kyrgyzstan,KGZ,eVisa
Sao Tome and Principe,STP,Laos,LAO,Visa Free
Sao Tome and Principe,STP,Latvia,LVA,Visa Required
Sao Tome and Principe,STP,Lebanon,LBN,Visa Required
Sao Tome and Principe,STP,Lesotho,LSO,eVisa
Sao Tome and Principe,STP,Liberia,LBR,Visa Required
Sao Tome and Principe,STP,Libya,LBY,Visa Required
Sao Tome and Principe,STP,Liechtenstein,LIE,Visa Required
Sao Tome and Principe,STP,Lithuania,LTU,Visa Required
Sao Tome and Principe,STP,Luxembourg,LUX,Visa Required
Sao Tome and Principe,STP,Macao (SAR China),MAC,Visa Free
Sao Tome and Principe,STP,Madagascar,MDG,Visa Free
Sao Tome and Principe,STP,Malawi,MWI,Visa Free
Sao Tome and Principe,STP,Malaysia,MYS,Visa Free
Sao Tome and Principe,STP,Maldives,MDV,Visa Free
Sao Tome and Principe,STP,Mali,MLI,Visa Required
Sao Tome and Principe,STP,Malta,MLT,Visa Required
Sao Tome and Principe,STP,Marshall Islands,MHL,Visa Required
Sao Tome and Principe,STP,Mauritania,MRT,Visa Free
Sao Tome and Principe,STP,Mauritius,MUS,Visa Free
Sao Tome and Principe,STP,Mayotte,MYT,Visa Required
Sao Tome and Principe,STP,Mexico,MEX,Visa Required
Sao Tome and Principe,STP,Micronesia,FSM,Visa Free
Sao Tome and Principe,STP,Moldova,MDA,eVisa
Sao Tome and Principe,STP,Monaco,MCO,Visa Required
Sao Tome and Principe,STP,Mongolia,MNG,Visa Required
Sao Tome and Principe,STP,Montenegro,MNE,Visa Required
Sao Tome and Principe,STP,Montserrat,MSR,eVisa
Sao Tome and Principe,STP,Morocco,MAR,Visa Required
Sao Tome and Principe,STP,Mozambique,MOZ,Visa Free
Sao Tome and Principe,STP,Myanmar,MMR,Visa Required
Sao Tome and Principe,STP,Namibia,NAM,Visa Free
Sao Tome and Principe,STP,Nauru,NRU,Visa Required
Sao Tome and Principe,STP,Nepal,NPL,Visa Free
Sao Tome and Principe,STP,Netherlands,NLD,Visa Required
Sao Tome and Principe,STP,New Caledonia,NCL,Visa Required
Sao Tome and Principe,STP,New Zealand,NZL,Visa Required
Sao Tome and Principe,STP,Nicaragua,NIC,Visa Free
Sao Tome and Principe,STP,Niger,NER,Visa Required
Sao Tome and Principe,STP,Nigeria,NGA,Visa Required
Sao Tome and Principe,STP,Niue,NIU,Visa Free
Sao Tome and Principe,STP,North Korea,PRK,Visa Required
Sao Tome and Principe,STP,North Macedonia,MKD,Visa Required
Sao Tome and Principe,STP,Northern Mariana Islands,MNP,Visa Required
Sao Tome and Principe,STP,Norway,NOR,Visa Required
Sao Tome and Principe,STP,Oman,OMN,eVisa
Sao Tome and Principe,STP,Pakistan,PAK,eVisa
Sao Tome and Principe,STP,Palau Islands,PLW,Visa Free
Sao Tome and Principe,STP,Palestinian Territory,PSE,Visa Required
Sao Tome and Principe,STP,Panama,PAN,Visa Free
Sao Tome and Principe,STP,Papua New Guinea,PNG,Visa Required
Sao Tome and Principe,STP,Paraguay,PRY,Visa Required
Sao Tome and Principe,STP,Peru,PER,Visa Required
Sao Tome and Principe,STP,Philippines,PHL,Visa Free
Sao Tome and Principe,STP,Poland,POL,Visa Required
Sao Tome and Principe,STP,Portugal,PRT,Visa Required
Sao Tome and Principe,STP,Puerto Rico,PRI,Visa Required
Sao Tome and Principe,STP,Qatar,QAT,eVisa
Sao Tome and Principe,STP,Reunion,REU,Visa Required
Sao Tome and Principe,STP,Romania,ROU,Visa Required
Sao Tome and Principe,STP,Russian Federation,RUS,Visa Required
Sao Tome and Principe,STP,Rwanda,RWA,Visa Free
Sao Tome and Principe,STP,Samoa,WSM,Visa Free
Sao Tome and Principe,STP,San Marino,SMR,Visa Required
Sao Tome and Principe,STP,Sao Tome and Principe,STP,N/A
Sao Tome and Principe,STP,Saudi Arabia,SAU,Visa Required
Sao Tome and Principe,STP,Senegal,SEN,Visa Required
Sao Tome and Principe,STP,Serbia,SRB,Visa Required
Sao Tome and Principe,STP,Seychelles,SYC,Visa Free
Sao Tome and Principe,STP,Sierra Leone,SLE,Visa Required
Sao Tome and Principe,STP,Singapore,SGP,Visa Free
Sao Tome and Principe,STP,Slovakia,SVK,Visa Required
Sao Tome and Principe,STP,Slovenia,SVN,Visa Required
Sao Tome and Principe,STP,Solomon Islands,SLB,Visa Required
Sao Tome and Principe,STP,Somalia,SOM,Visa Free
Sao Tome and Principe,STP,South Africa,ZAF,Visa Free
Sao Tome and Principe,STP,South Korea,KOR,Visa Required
Sao Tome and Principe,STP,South Sudan,SSD,Visa Required
Sao Tome and Principe,STP,Spain,ESP,Visa Required
Sao Tome and Principe,STP,Sri Lanka,LKA,Visa Free
Sao Tome and Principe,STP,St. Helena,SHN,Visa Required
Sao Tome and Principe,STP,St. Kitts and Nevis,KNA,eVisa
Sao Tome and Principe,STP,St. Lucia,LCA,Visa Free
Sao Tome and Principe,STP,St. Maarten,MAF,Visa Required
Sao Tome and Principe,STP,St. Vincent and the Grenadines,VCT,Visa Free
Sao Tome and Principe,STP,Sudan,SDN,Visa Required
Sao Tome and Principe,STP,Suriname,SUR,Visa Free
Sao Tome and Principe,STP,Sweden,SWE,Visa Required
Sao Tome and Principe,STP,Switzerland,CHE,Visa Required
Sao Tome and Principe,STP,Syria,SYR,Visa Required
Sao Tome and Principe,STP,Taiwan (Chinese Taipei),TWN,Visa Required
Sao Tome and Principe,STP,Tajikistan,TJK,eVisa
Sao Tome and Principe,STP,Tanzania,TZA,Visa Free
Sao Tome and Principe,STP,Thailand,THA,Visa Required
Sao Tome and Principe,STP,The Gambia,GMB,Visa Required
Sao Tome and Principe,STP,Timor-Leste,TLS,Visa Free
Sao Tome and Principe,STP,Togo,TGO,Visa Free
Sao Tome and Principe,STP,Tonga,TON,Visa Required
Sao Tome and Principe,STP,Trinidad and Tobago,TTO,Visa Required
Sao Tome and Principe,STP,Tunisia,TUN,Visa Required
Sao Tome and Principe,STP,Turkmenistan,TKM,Visa Required
Sao Tome and Principe,STP,Turks and Caicos Islands,TCA,Visa Required
Sao Tome and Principe,STP,Tuvalu,TUV,Visa Free
Sao Tome and Principe,STP,Türkiye,TUR,eVisa
Sao Tome and Principe,STP,US Virgin Islands,VIR,Visa Required
Sao Tome and Principe,STP,Uganda,UGA,eVisa
Sao Tome and Principe,STP,Ukraine,UKR,Visa Required
Sao Tome and Principe,STP,United Arab Emirates,ARE,eVisa
Sao Tome and Principe,STP,United Kingdom,GBR,Visa Required
Sao Tome and Principe,STP,United States,USA,Visa Required
Sao Tome and Principe,STP,Uruguay,URY,Visa Required
Sao Tome and Principe,STP,Uzbekistan,UZB,Visa Required
Sao Tome and Principe,STP,Vanuatu,VUT,Visa Required
Sao Tome and Principe,STP,Vatican City,VAT,Visa Required
Sao Tome and Principe,STP,Venezuela,VEN,Visa Required
Sao Tome and Principe,STP,Vietnam,VNM,eVisa
Sao Tome and Principe,STP,Yemen,YEM,Visa Required
Sao Tome and Principe,STP,Zambia,ZMB,Visa Free
Sao Tome and Principe,STP,Zimbabwe,ZWE,Visa Free
Sao Tome and Principe,STP,eSwatini,SWZ,Visa Required
Saudi Arabia,SAU,Afghanistan,AFG,Visa Required
